lat,lon,lat_sin,lat_cos,lon_sin,lon_cos,elevation,coastal_distance,coastal_distance_log,baseline_temp,baseline_humidity,baseline_solar_radiation,baseline_wind_speed,zone_tropical,zone_subtropical,zone_temperate,zone_cold,year,year_norm,year_sin,year_cos,intervention_green_roof,intervention_solar_panels,intervention_flood_walls,intervention_permeable,n_interventions,building_age,building_area,building_area_log,building_type,solar_x_green,solar_x_solar_panel,coast_x_flood_wall,city,resilience_score,temp_reduction_f,flood_risk_reduction,energy_savings_usd
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,0,0,1,2,29.193548886260203,142.0962282846851,4.963517329015084,3,0.72,0.0,0.0,san_francisco,57.36633826952396,4.419866995405849,7.811492172330604,532.6657266433077
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,0,1,31.027335613091978,270.2851392424489,5.603170442058645,3,0.0,0.0,0.6666666666666666,san_francisco,51.657602684774666,0.2906150289515057,18.62152602046077,3.446452262360524
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,1,0,1,79.13064021468844,92.74469289120258,4.540575054087656,2,0.0,0.0,0.6666666666666666,san_francisco,47.05976472539989,0.20324117352711296,89.55046432592536,0.0
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,1,0,1,3,6.403942691694802,279.0764662372937,5.635062659590572,1,0.72,0.72,0.0,san_francisco,65.38766983758312,4.454870352687366,26.524243529877346,2646.925071545989
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,1,0,3,18.6281827954965,462.8814170737846,6.139628952912207,4,0.72,0.72,0.6666666666666666,san_francisco,75.4765842985351,3.006860771845112,31.268580575297783,2267.7647259298965
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,0,0,1,67.4870707810033,313.4581634065723,5.750851041557518,1,0.0,0.72,0.0,san_francisco,47.70072182615791,0.4793889380732782,0.0,1776.0117726715462
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,0,1,2,27.076518663786082,359.6164107415351,5.887814819277602,3,0.0,0.72,0.0,san_francisco,52.71991518472068,2.2161323512505193,21.929391825496076,1839.774292592481
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,0,2,46.96991524295845,87.15928697709153,4.479145257543989,4,0.0,0.72,0.6666666666666666,san_francisco,56.560582827863094,0.6456854983374667,68.8717056981295,1077.7371320438583
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,1,0,2,27.1084508487684,512.5573833725949,6.241361772633563,1,0.72,0.0,0.6666666666666666,san_francisco,57.85491900255871,2.5977019410496354,83.45760492562094,425.6895327245587
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,1,0,1,0.5851565034412509,317.99504855410584,5.765175580890418,2,0.0,0.0,0.6666666666666666,san_francisco,51.25879610001217,0.2019332682728348,29.936823976642227,0.0
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,1,1,3,72.26622975712425,21.978793006378996,3.1345717473849275,4,0.0,0.72,0.6666666666666666,san_francisco,64.85074371016019,2.2252409416891634,132.48276501859215,1056.5573567730087
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,0,0,1,35.20709596218949,105.90437834676565,4.671934774598869,3,0.72,0.0,0.0,san_francisco,40.092054891228834,2.3095788707128992,0.8055580742498104,375.4875922201505
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,1,1,3,27.719428905043905,46.910468139759864,3.8693340220800176,4,0.72,0.0,0.6666666666666666,san_francisco,68.91640309427491,3.905670519633869,120.15371093780294,536.307794739912
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,0,1,3,78.23335832590722,409.6939440019285,6.017848275302125,2,0.72,0.72,0.0,san_francisco,68.4348148341114,4.283851662296821,23.051852484150253,3114.7363398890247
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,1,0,3,2.957658176093938,45.3496601508244,3.836213959748185,2,0.72,0.72,0.6666666666666666,san_francisco,74.43607543812557,3.173356415910217,39.73589566885282,2648.875049392333
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,1,0,2,69.23652384445303,67.85447576828298,4.231995230589479,3,0.72,0.0,0.6666666666666666,san_francisco,57.58710897973768,2.6964175461710327,98.1535113992401,343.8238775649633
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,0,1,3,41.17034736930798,131.6746445440718,4.887899849562617,2,0.72,0.72,0.0,san_francisco,72.51136588408987,4.5042329496247735,7.10955706169463,2541.0051904841544
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,0,0,1,68.22249037055302,1225.2951037802034,7.111752792083016,1,0.0,0.72,0.0,san_francisco,53.25618269047072,0.7931727145498053,0.0,3265.521153212821
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,0,0,1,15.007494555159306,436.8374432471558,6.081847707350213,2,0.0,0.72,0.0,san_francisco,55.619351648612565,0.5603183481578999,0.0,3590.3098768754044
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,1,0,2,32.635356090502576,212.29923930568077,5.362696059159088,1,0.72,0.0,0.6666666666666666,san_francisco,54.9258573969263,2.678961973430132,100.41088819023716,409.58817035803804
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,1,1,3,29.230277055930678,81.14675473497972,4.4085073395639505,1,0.0,0.72,0.6666666666666666,san_francisco,73.05726883120433,2.526449021065182,37.685011405032284,1521.7920755973298
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,1,0,3,33.63054172042217,45.06191129766013,3.8299863893557564,1,0.72,0.72,0.6666666666666666,san_francisco,72.79725567087158,3.0666261810336826,28.418369104299437,1796.3474163411518
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,1,1,2,72.72518515383588,145.07941814558464,4.984150433717043,2,0.0,0.0,0.6666666666666666,san_francisco,58.661770176034054,1.5204115800778055,73.43750843285872,120.95561823033489
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,0,1,3,25.799387773493223,347.0089675027802,5.852228248128617,1,0.72,0.72,0.0,san_francisco,70.61296359000569,4.947406339240302,10.837137528256525,2751.984671621141
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,1,1,3,79.57613991480198,145.28205812511203,4.985536662946435,4,0.0,0.72,0.6666666666666666,san_francisco,68.04456899795606,2.3497833590489305,105.26901890219371,1193.4319058825251
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,1,0,2,76.42795425502487,334.9821423109682,5.817058010666782,3,0.0,0.72,0.6666666666666666,san_francisco,57.463021624349025,0.7695255739984003,59.07521803028353,1171.097900193065
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,5.242434713470594,97.98788848585696,4.594997504123924,0,0.0,0.0,0.0,san_francisco,31.30251961306218,0.0,0.5564829458301318,0.0
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,0,1,0,2,4.84227606612289,92.20747341920747,4.5348279053781155,1,0.72,0.0,0.6666666666666666,san_francisco,62.55140932726315,2.4087371880575112,30.449393729679922,438.30027452181514
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,0,0,0,69.02116509927025,241.75271121203892,5.492043275850729,1,0.0,0.0,0.0,san_francisco,34.08574903527466,0.0,0.0,0.0
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,0,0,1,67.29629649719652,222.2540424714834,5.4083103269677375,3,0.72,0.0,0.0,san_francisco,45.103530223415326,2.4596199699204178,0.0,328.05807927756535
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,1,1,2,74.43076940713203,78.24454236657009,4.372538544349045,3,0.0,0.0,0.6666666666666666,san_francisco,60.987212921031414,1.7483932156760744,52.959809467336235,117.2925766209637
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,1,2,73.50585548245463,286.6090479646825,5.661602085590841,0,0.0,0.72,0.0,san_francisco,49.13126432437031,2.2523594099626565,11.152334645980337,734.4968797868626
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,1,1,2,47.21563062129009,38.098106908390385,3.666074049153988,0,0.0,0.0,0.6666666666666666,san_francisco,59.94933906987021,1.940622743013886,73.82307082364609,153.6722802495125
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,1,0,3,68.43932334324685,247.51007584641346,5.515483391380338,3,0.72,0.72,0.6666666666666666,san_francisco,69.97727351445717,3.012511250383642,68.5387996903778,1635.0773855203124
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,0,1,2,25.471929426276773,463.8802372326529,6.141779818076161,3,0.0,0.72,0.0,san_francisco,60.008612257551526,2.1974668459634135,5.291203092167273,1983.7259456210472
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,1,0,1,3,2.3867816079757986,41.115651754511255,3.740419447238493,0,0.72,0.72,0.0,san_francisco,60.713482967024454,4.414387546797637,23.8993395897776,1160.5516709888007
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,1,1,3,71.20155656941564,944.471130864686,6.851683354437955,4,0.72,0.0,0.6666666666666666,san_francisco,72.86347178383814,4.350074516799981,52.4548049666119,445.4242704387295
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,0,0,2,79.34195807429685,232.47969507046528,5.453095114314801,2,0.72,0.72,0.0,san_francisco,58.518846678795306,2.7554015168578183,0.89878058332232,2537.0026753399243
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,1,0,3,42.89603304891002,82.89483884566862,4.429564096034739,0,0.72,0.72,0.6666666666666666,san_francisco,65.79855951965092,3.0409829343117085,69.24792451753706,892.3780282678229
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,0,1,2,66.8996141474081,216.44043065766283,5.381924930982471,3,0.0,0.72,0.0,san_francisco,48.31028135188031,2.2880461019411125,28.373654112339928,1282.5168983093888
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,0,0,1,2,31.693320004739913,357.5517240640461,5.882072928751122,0,0.72,0.0,0.0,san_francisco,52.4464888173271,4.178031341791931,19.134681841850174,539.4759229253583
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,1,0,1,41.16664415084247,199.9198936593614,5.302906289613146,2,0.0,0.0,0.6666666666666666,san_francisco,46.09454391627463,0.23700954221953552,71.88169267848781,0.0
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,1,1,0,3,54.60652785673763,321.56638990841606,5.776308975230663,3,0.72,0.72,0.6666666666666666,san_francisco,65.99050203533865,2.8511156888903084,95.68137697517962,1829.2847053911496
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,0,1,2,58.67959236502639,251.91958931629492,5.533071609419898,2,0.0,0.72,0.0,san_francisco,56.11977804366169,2.1300627042778544,14.28321208668856,2587.8558024135036
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,0,0,2,8.369207744382017,167.36775017478595,5.126150576192749,4,0.72,0.72,0.0,san_francisco,54.6380200073401,2.6321454899554397,0.0,1808.1393241331714
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,0,2,1.8512075665557148,1644.2838421094043,7.405668196709485,3,0.0,0.72,0.6666666666666666,san_francisco,65.95366782604616,0.8044114831460936,75.83849207629457,3129.945317684538
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,0,1,2,46.47914989984406,120.63089996000325,4.800991048764389,1,0.0,0.72,0.0,san_francisco,52.83093871838469,2.283673401257672,21.17393348116919,1510.309156436939
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,0,1,2,31.52855860744949,248.13804437928593,5.518007137942054,1,0.0,0.72,0.0,san_francisco,55.86017708772503,2.18011548698164,18.432849792541287,1844.3697068654756
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,1,1,2,60.280365040020634,266.1289599962907,5.587731538035899,0,0.0,0.0,0.6666666666666666,san_francisco,56.86336876322073,1.8155994025387228,110.13147381615482,104.50453774079517
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,0,0,0,20.75518718836274,323.39170085535756,5.781951738854072,2,0.0,0.0,0.0,san_francisco,32.57472041335476,0.0,0.3621413387281141,0.6300236833469973
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,0,1,1,23.581915965963418,220.65047455463005,5.401101702197704,1,0.0,0.0,0.0,san_francisco,37.585835788159024,1.62083760959113,27.281892038023333,152.82736734634443
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,1,2,5.74577124023075,326.65895225400965,5.791973287724823,4,0.0,0.72,0.0,san_francisco,55.43238929195933,2.3288601332533556,10.14327629379632,1769.948071461915
37.77,-122.42,0.6124932454588955,0.790475821431136,-0.8441408352305594,-0.5361214883739073,52,0.5,0.4054651081081644,14.5,75,180,7.0,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,0,1,2,13.224905869383292,254.31689893705357,5.542505514524708,2,0.72,0.0,0.0,san_francisco,51.91599122103334,3.827397808161152,22.793501886870015,557.7494591986521
